month,value
1991-12,1.400481203523596
1992-01,1.4798454405621297
1992-02,1.5320157578355431
1992-03,1.5210111226165821
1992-04,1.4304766112527334
1992-05,1.401781538535715
1992-06,1.387951823325473
1992-07,1.3702368827414002
1992-08,1.3614651804300788
1992-09,1.387595470227854
1992-10,1.418210468319559
1992-11,1.4919674108409802
1992-12,1.5179516448109782
1993-01,1.5879753233922294
1993-02,1.5433766667063855
1993-03,1.520550181191615
1993-04,1.5016013446996566
1993-05,1.541720381807973
1993-06,1.5519857324303157
1993-07,1.5725709005236828
1993-08,1.5967864628270239
1993-09,1.6242995674012135
1993-10,1.6626582083577126
1993-11,1.6505834462368414
1993-12,1.637394765337678
1994-01,1.665508885217547
1994-02,1.6705743960392945
1994-03,1.694498215629901
1994-04,1.6374019255369603
1994-05,1.6140259164211261
1994-06,1.5900656189225546
1994-07,1.5806158617634027
1994-08,1.5915643332908764
1994-09,1.6359818726188438
1994-10,1.6439007762825704
1994-11,1.6494632385827805
1994-12,1.6146297882935332
1995-01,1.6292582073130164
1995-02,1.627331682043755
1995-03,1.6367477925844947
1995-04,1.6249698195598266
1995-05,1.6413784665154438
1995-06,1.6798654946610818
1995-07,1.7571164576493175
1995-08,1.8057020746481403
1995-09,1.8159199682084421
1995-10,1.7534965034965035
1995-11,1.7574877280181802
1995-12,1.7036871308394488
1996-01,1.6681511906276727
1996-02,1.6842942697909289
1996-03,1.6886073266526693
1996-04,1.7547601020413421
1996-05,1.84586370029408
1996-06,1.8026559461480927
1996-07,1.716603361859312
1996-08,1.7116042570937848
1996-09,1.7580043859649124
1996-10,1.7592481024050457
1996-11,1.7124947326926474
1996-12,1.7385145676164848
1997-01,1.7559115468854187
1997-02,1.6898633499918587
1997-03,1.61943988588164
1997-04,1.6035548235618924
1997-05,1.6235449322630777
1997-06,1.6232672484484099
1997-07,1.654769168191987
1997-08,1.7220373417474493
1997-09,1.7717327779759746
1997-10,1.7685489754386863
1997-11,1.7051231313917223
1997-12,1.6282685642547232
1998-01,1.629956091180867
1998-02,1.6751051099528766
1998-03,1.6541789748191875
1998-04,1.6654378708865312
1998-05,1.6567659370996553
1998-06,1.620137808401867
1998-07,1.6787224560184495
1998-08,1.6608200816944374
1998-09,1.629788312095492
1998-10,1.5648828009090292
1998-11,1.6503595676450284
1998-12,1.7402908968683515
1999-01,1.8880978883221091
1999-02,1.8907638667816198
1999-03,1.8656585990044159
1999-04,1.9013808796016833
1999-05,1.8862334561997491
1999-06,1.9061348428139855
1999-07,1.984999029336787
1999-08,1.9905607917608008
1999-09,2.1301855349967505
1999-10,2.165580777583762
1999-11,2.3224648248947313
1999-12,2.617716099031019
2000-01,2.8153213757111093
2000-02,3.1758703118362415
2000-03,3.3302974330156947
2000-04,2.643864187073037
2000-05,2.4874632128629366
2000-06,2.644037332199115
2000-07,2.72755261371351
2000-08,2.631909951477481
2000-09,2.6401157998705767
2000-10,2.398193380130451
2000-11,2.217218105494208
2000-12,1.9969551366337823
2001-01,1.9892217797700602
2001-02,1.8759865775869888
2001-03,1.6753061670378364
2001-04,1.625368116721576
2001-05,1.7169239169404478
2001-06,1.7050422271095391
2001-07,1.6887198069065312
2001-08,1.637431148659866
2001-09,1.5060786491039972
2001-10,1.5385878197545635
2001-11,1.6553912443810466
2001-12,1.7273636816224571
2002-01,1.7336881551894576
2002-02,1.6351122019937139
2002-03,1.6147180162767922
2002-04,1.5817562910680283
2002-05,1.5383932444669066
2002-06,1.4846733792232893
2002-07,1.4897082244662452
2002-08,1.4545618920009364
2002-09,1.4416392989248799
2002-10,1.453157710252441
2002-11,1.5486367083182224
2002-12,1.542685452036194
2003-01,1.5511246693712313
2003-02,1.568954014727511
2003-03,1.592790013965734
2003-04,1.5840263276304758
2003-05,1.6284700811389985
2003-06,1.6515697898592636
2003-07,1.729755338461285
2003-08,1.7430728296694968
2003-09,1.8208278681479653
2003-10,1.83675382856741
2003-11,1.8470841834560683
2003-12,1.8109495719708184
2004-01,1.852509447956769
2004-02,1.7915267282395748
2004-03,1.7611333792880424
2004-04,1.7834782038741948
2004-05,1.7502031230163768
2004-06,1.766463790926166
2004-07,1.7293704261104903
2004-08,1.6727626699525977
2004-09,1.6863186947559654
2004-10,1.7349042534101744
2004-11,1.7647355723989253
2004-12,1.792456549046304
2005-01,1.753727749045632
2005-02,1.7219774342703034
2005-03,1.6992498421320916
2005-04,1.681073879187978
2005-05,1.7018171766109438
2005-06,1.7251131401349744
2005-07,1.7550881987171096
2005-08,1.762559125739882
2005-09,1.749389768306174
2005-10,1.7509755840320624
2005-11,1.7802562808906912
2005-12,1.779685075199587
2006-01,1.7908327011957177
2006-02,1.7809629231108552
2006-03,1.777989126233952
2006-04,1.7959846782071867
2006-05,1.740515048861496
2006-06,1.7056054935592426
2006-07,1.655404922871834
2006-08,1.6453178491747016
2006-09,1.686174055580008
2006-10,1.709115980470995
2006-11,1.734574835810577
2006-12,1.7169398907103823
2007-01,1.7225501348163126
2007-02,1.71640656874745
2007-03,1.7068772231357967
2007-04,1.7077751359623952
2007-05,1.6955020111246535
2007-06,1.7140492213501544
2007-07,1.7459451114783162
2007-08,1.7458158801970096
2007-09,1.7596919418617079
2007-10,1.8058634063195207
2007-11,1.8196122571237885
2007-12,1.7992918565189762
2008-01,1.753817785201057
2008-02,1.7166410799560106
2008-03,1.7121645633058455
2008-04,1.727947014859534
2008-05,1.7696732888506095
2008-06,1.8098447610171746
2008-07,1.8118849249817255
2008-08,1.8644737238149491
2008-09,1.8124475904828423
2008-10,1.7860441424622124
2008-11,1.747028208771612
2008-12,1.738787609446026
2009-01,1.7759196145936826
2009-02,1.8454067062892132
2009-03,1.89166085324605
2009-04,1.934973317275976
2009-05,1.9127419908910583
2009-06,1.9727337513693493
2009-07,2.0023484508481624
2009-08,1.9779101721205055
2009-09,1.9958327919746714
2009-10,1.9883198260256498
2009-11,1.9700317994246697
2009-12,1.999855905185612
2010-01,2.0183473689831657
2010-02,2.0148003966359394
2010-03,2.050469956202837
2010-04,2.067717903317409
2010-05,2.0614358345332695
2010-06,2.063238023791303
2010-07,2.046928884537701
2010-08,2.028255245784309
2010-09,2.048290844214486
2010-10,2.0837635622712187
2010-11,2.1111107139183107
2010-12,2.119610846733832
2011-01,2.1184828709984256
2011-02,2.1069515180102374
2011-03,2.086860865498994
2011-04,2.100676675353546
2011-05,2.103455637547141
2011-06,2.087923255267055
2011-07,2.1208849297081924
2011-08,2.113053162023657
2011-09,2.150250613756253
2011-10,2.1493861141812634
2011-11,2.1251194921960237
2011-12,2.09251841842808
2012-01,2.1096703009426565
2012-02,2.1656208178988385
2012-03,2.1853070089335964
2012-04,2.189148748945132
2012-05,2.1624349242949528
2012-06,2.1536810601775693
2012-07,2.147488844483947
2012-08,2.160865382977043
2012-09,2.173173872870646
2012-10,2.1284040455424913
2012-11,2.1089951035881866
2012-12,2.1119406028306464
2013-01,2.1115329190308927
2013-02,2.0956107926911396
2013-03,2.0867322659479117
2013-04,2.0700017942202953
2013-05,2.09799459370759
2013-06,2.110702261593679
2013-07,2.133249579961951
2013-08,2.179480528812002
2013-09,2.2115507032486352
2013-10,2.2372880756124323
2013-11,2.2189202372809134
2013-12,2.254635914926437
2014-01,2.279660388047315
2014-02,2.3111494808213244
2014-03,2.2947749675984412
2014-04,2.209620004975803
2014-05,2.1882950230526923
2014-06,2.2252374667055035
2014-07,2.2472889914808722
2014-08,2.2761983903235885
2014-09,2.2835225810798123
2014-10,2.2729048789185855
2014-11,2.292757221116884
2014-12,2.3038358682602134
2015-01,2.304382007514126
2015-02,2.331311012137972
2015-03,2.374054901487726
2015-04,2.3800881340860145
2015-05,2.3814272659261153
2015-06,2.4165512235955102
2015-07,2.4271586426886453
2015-08,2.419086930609724
2015-09,2.441874031564477
2015-10,2.409626986325541
2015-11,2.442785323605464
2015-12,2.4539161084281043
2016-01,2.403165959828164
2016-02,2.3436038268869264
2016-03,2.3514325729662406
2016-04,2.357057968161585
2016-05,2.3181405621240043
2016-06,2.3303690344848946
2016-07,2.3379352226720647
2016-08,2.403113043077715
2016-09,2.4350830219884627
2016-10,2.4526087128489347
2016-11,2.4298335041248404
2016-12,2.409438432971458
2017-01,2.4444528200710294
2017-02,2.474216645820293
2017-03,2.477993403734161
2017-04,2.5058892106947415
2017-05,2.5569867375616013
2017-06,2.5572356127555618
2017-07,2.5649623079744104
2017-08,2.5695570393956357
2017-09,2.578616758396046
2017-10,2.5823274789348316
2017-11,2.620303452753204
2017-12,2.5859088930091505
2018-01,2.609326150705461
2018-02,2.647448813223228
2018-03,2.705190107432992
2018-04,2.669604421472617
2018-05,2.7167701056554985
2018-06,2.775659800471462
2018-07,2.776615386923086
2018-08,2.7616272117421214
2018-09,2.751441450429451
2018-10,2.7022767919996977
2018-11,2.657168666829988
2018-12,2.6542535100737226
2019-01,2.676874466146497
2019-02,2.697079840144709
2019-03,2.720906235660264
2019-04,2.753261571864781
2019-05,2.7340153322372185
2019-06,2.7076120089821707
2019-07,2.7387474683112214
2019-08,2.730263380822578
2019-09,2.712031161347696
2019-10,2.7132795535012377
2019-11,2.74326553360981
2019-12,2.763388123289844
2020-01,2.816592017751886
2020-02,2.873953913160921
2020-03,2.93026110549202
2020-04,3.0023466642575323
2020-05,3.1187863810810676
2020-06,3.1694190289263036
2020-07,3.273413216996691
2020-08,3.3057927936617446
2020-09,3.2947927757501327
2020-10,3.34490582083069
2020-11,3.323326690603036
2020-12,3.414882894558484
2021-01,3.4758777667747576
2021-02,3.537438871557051
2021-03,3.367544794855423
2021-04,3.3566401079978427
2021-05,3.243934071995641
2021-06,3.3259888787568723
2021-07,3.3547287221661497
2021-08,3.335390530748566
2021-09,3.3794606069363637
2021-10,3.335572568304086
2021-11,3.388391403285534
2021-12,3.3101998152559684
2022-01,3.177079945616521
2022-02,3.133180666281223
2022-03,3.1023548724691596
2022-04,3.050161729020317
2022-05,2.9278899711435424
2022-06,2.92871896536647
2022-07,2.9712257711071284
2022-08,3.0227413419873814
2022-09,2.961378876052997
2022-10,2.8989121253997117
2022-11,2.8011921145787526
2022-12,2.7704346397273607
2023-01,2.7808498414341156
2023-02,2.888721793647368
2023-03,2.9323217297352255
2023-04,2.929409275286216
2023-05,3.001932121196972
2023-06,3.098417221690549
2023-07,3.1128784333802746
2023-08,3.0832638748332633
2023-09,3.008532210453588
2023-10,3.0916352947188663
2023-11,3.1195007412883404
2023-12,3.1356066637495865
2024-01,3.139019561959354
2024-02,3.154242053009202
2024-03,3.1362684481594876
2024-04,3.1199794211644605
2024-05,3.15866106776936
2024-06,3.230921385518924
2024-07,3.243642273219738
2024-08,3.1521735948587053
2024-09,3.1308337009851885
2024-10,3.1621879526233236
2024-11,3.197570245467055
2024-12,3.283120494155429
2025-01,3.2720091161163434
2025-02,3.2370069545407683
2025-03,3.1365392693483223
2025-04,3.106147632793689
2025-05,3.2081613992440503
2025-06,3.2625977163989752
2025-07,3.301023736130462
2025-08,3.336519584405588
2025-09,3.3700668762071975
2025-10,3.4151105206161056
2025-11,3.4155167547374465
2025-12,3.4112395339924624
2026-01,3.39447467355162
2026-02,3.320794077738236
2026-03,3.3256147861803953
2026-04,3.4033374969994292
2026-05,3.5285798544360576
2026-06,3.499965401225933
2026-07,3.4250120724605244
