month,value
2016-08,12.399565217391304
2016-09,14.21952380952381
2016-10,14.585238095238095
2016-11,15.236190476190476
2016-12,12.472380952380952
2017-01,11.6085
2017-02,11.530526315789475
2017-03,11.897826086956522
2017-04,13.136315789473684
2017-05,10.862272727272728
2017-06,10.513636363636364
2017-07,10.2645
2017-08,11.975652173913044
2017-09,10.438
2017-10,10.125454545454545
2017-11,10.540476190476191
2017-12,10.2645
2018-01,11.062380952380952
2018-02,22.464736842105264
2018-03,19.023809523809526
2018-04,18.267619047619046
2018-05,14.124545454545455
2018-06,13.678095238095239
2018-07,13.147619047619047
2018-08,12.54695652173913
2018-09,12.910526315789474
2018-10,19.35217391304348
2018-11,19.38904761904762
2018-12,24.953157894736844
2019-01,19.572380952380954
2019-02,15.234736842105264
2019-03,14.485238095238095
2019-04,12.949047619047619
2019-05,16.721818181818183
2019-06,15.836
2019-07,13.305909090909092
2019-08,18.97909090909091
2019-09,15.559
2019-10,15.466521739130433
2019-11,12.5235
2019-12,13.756666666666666
2020-01,13.940952380952382
2020-02,19.628947368421052
2020-03,57.73681818181818
2020-04,41.453809523809525
2020-05,30.897
2020-06,31.119545454545452
2020-07,26.840454545454545
2020-08,22.88952380952381
2020-09,27.64761904761905
2020-10,29.438636363636363
2020-11,24.9955
2020-12,22.37409090909091
2021-01,24.91
2021-02,23.140526315789472
2021-03,21.84304347826087
2021-04,17.416190476190476
2021-05,19.7605
2021-06,16.956818181818182
2021-07,17.60333333333333
2021-08,17.472727272727273
2021-09,19.824761904761903
2021-10,17.87142857142857
2021-11,18.500476190476192
2021-12,21.354545454545455
2022-01,23.181
2022-02,25.748421052631578
2022-03,26.968695652173913
2022-04,24.3735
2022-05,29.313636363636363
2022-06,28.23318181818182
2022-07,24.995238095238093
2022-08,22.169565217391305
2022-09,27.341818181818184
2022-10,30.005714285714287
2022-11,23.29909090909091
2022-12,21.784285714285716
2023-01,20.169047619047618
2023-02,20.1205
2023-03,21.644347826086957
2023-04,17.817894736842106
2023-05,17.63608695652174
2023-06,14.003181818181819
2023-07,13.932380952380953
2023-08,15.853913043478261
2023-09,15.173333333333334
2023-10,18.887727272727272
2023-11,14.01909090909091
2023-12,12.7185
2024-01,13.388636363636364
2024-02,13.98047619047619
2024-03,13.7875
2024-04,16.137727272727272
2024-05,13.058695652173913
2024-06,12.667
2024-07,14.373913043478261
2024-08,19.312272727272727
2024-09,17.663333333333334
2024-10,19.96086956521739
2024-11,16.015238095238097
2024-12,15.866190476190477
2025-01,16.763636363636362
2025-02,16.968
2025-03,21.841428571428573
2025-04,31.966190476190476
2025-05,20.462272727272726
2025-06,18.403333333333332
2025-07,16.381304347826088
2025-08,15.75
2025-09,15.789090909090909
2025-10,18.086521739130436
2025-11,19.7695
2025-12,15.548181818181819
2026-01,16.17904761904762
2026-02,19.207
2026-03,25.596818181818183
2026-04,19.811904761904763
2026-05,17.237142857142857
2026-06,17.90681818181818
2026-07,17.090869565217393
2026-08,15.338235294117647
